2026-05-23 10:44:47,869 | WARNING | aiogram.dispatcher | Sleep for 5.069545 seconds and try again... (tryings = 50, bot id = 8628319369)
2026-05-23 10:45:13,993 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:45:13,996 | WARNING | aiogram.dispatcher | Sleep for 5.188113 seconds and try again... (tryings = 51, bot id = 8628319369)
2026-05-23 10:45:40,240 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:45:40,241 | WARNING | aiogram.dispatcher | Sleep for 5.074703 seconds and try again... (tryings = 52, bot id = 8628319369)
2026-05-23 10:46:06,365 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:46:06,365 | WARNING | aiogram.dispatcher | Sleep for 4.953010 seconds and try again... (tryings = 53, bot id = 8628319369)
2026-05-23 10:46:32,355 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:46:32,355 | WARNING | aiogram.dispatcher | Sleep for 5.054433 seconds and try again... (tryings = 54, bot id = 8628319369)
2026-05-23 10:46:58,463 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:46:58,463 | WARNING | aiogram.dispatcher | Sleep for 5.020745 seconds and try again... (tryings = 55, bot id = 8628319369)
2026-05-23 10:47:24,541 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:47:24,543 | WARNING | aiogram.dispatcher | Sleep for 4.955295 seconds and try again... (tryings = 56, bot id = 8628319369)
2026-05-23 10:47:50,559 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:47:50,562 | WARNING | aiogram.dispatcher | Sleep for 4.919175 seconds and try again... (tryings = 57, bot id = 8628319369)
2026-05-23 10:48:16,532 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:48:16,535 | WARNING | aiogram.dispatcher | Sleep for 4.849600 seconds and try again... (tryings = 58, bot id = 8628319369)
2026-05-23 10:48:42,466 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:48:42,468 | WARNING | aiogram.dispatcher | Sleep for 4.982822 seconds and try again... (tryings = 59, bot id = 8628319369)
2026-05-23 10:49:08,520 | ERROR | aiogram.dispatcher | Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorError: Cannot connect to host api.telegram.org:443 ssl:default [The semaphore timeout period has expired]
2026-05-23 10:49:08,524 | WARNING | aiogram.dispatcher | Sleep for 5.211789 seconds and try again... (tryings = 60, bot id = 8628319369)
